object_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,name,county,Longitude,Latitude,pred_absolute,pred_percent,pred_party
645,397,387,62,149,563,38,12,83,2,3,1,5,3,5,12,54,Chinteni,Cluj,23.5774441,46.8850899,563,31.7,g5
646,176,94,79,270,326,56,15,39,5,2,1,5,1,1,3,38,Chiochiș,Bistrița-Năsăud,24.184164000000003,46.979045899999996,326,29.34,g5
647,246,53,40,10,228,21,4,57,4,1,3,3,1,3,3,0,Chiojdeanca,Prahova,26.275499300000003,45.171894099999996,246,36.34,g1
648,211,20,28,2,464,7,3,4,2,0,3,1,5,3,9,1,Chiojdeni,Vrancea,26.830629300000002,45.5623474,464,60.81,g5
649,451,153,42,15,336,35,9,59,8,9,8,6,2,3,2,1,Chiojdu,Buzău,26.185840600000002,45.4213028,451,39.6,g1
650,242,130,59,16,337,23,6,74,8,4,11,5,2,10,12,6,Chirnogeni,Constanța,28.215990100000003,43.92268370000001,337,35.66,g5
651,829,222,101,16,615,233,7,74,15,10,10,15,7,14,11,6,Chirnogi,Călărași,26.498249100000002,44.0795898,829,37.94,g1
652,85,74,22,10,278,8,10,10,3,1,2,2,0,1,2,1,Chirpăr,Sibiu,24.5990086,45.9007454,278,54.62,g5
653,438,346,433,17,386,65,17,107,14,11,14,14,5,19,30,33,Chișcani,Brăila,27.908599900000002,45.2013245,438,22.47,g1
654,284,93,49,5,467,31,5,30,12,3,4,5,2,5,3,12,Chiselet,Călărași,26.8757477,44.154743200000006,467,46.24,g5
655,108,41,19,0,278,52,3,24,1,1,1,2,2,3,3,13,Chisindia,Arad,22.1062813,46.236095399999996,278,50.45,g5
656,630,403,295,361,1003,63,20,145,13,11,16,8,2,25,15,88,Chișineu-Criș,Arad,21.520944600000004,46.5004044,1003,32.38,g5
657,167,54,44,583,397,32,5,13,5,2,4,3,0,1,8,21,Chișlaz,Bihor,22.2457542,47.2731361,583,43.54,g4
658,1164,1681,338,17,2594,309,44,462,25,18,24,40,15,74,113,137,Chitila,Ilfov,25.9750862,44.4968643,2594,36.77,g5
659,146,109,31,8,588,25,15,52,3,0,9,2,2,2,5,45,Chiuiești,Cluj,23.915117300000002,47.323856400000004,588,56.43,g5
660,243,83,32,4,350,126,6,56,2,5,3,3,0,5,9,29,Chiuza,Bistrița-Năsăud,24.2331867,47.2423286,350,36.61,g5
661,307,403,80,36,781,50,13,144,13,10,18,13,8,16,8,28,Ciacova,Timiș,21.119718600000002,45.52964779999999,781,40.51,g5
662,313,108,76,7,235,28,2,88,7,4,6,4,2,0,4,1,Cicănești,Argeș,24.601284,45.2663651,313,35.37,g1
663,213,39,21,4,294,57,3,98,3,2,0,1,16,2,3,13,Ciceu-Giurgești,Bistrița-Năsăud,23.989645,47.2735901,294,38.23,g5
664,12,16,8,1056,10,2,0,4,2,1,0,0,0,0,1,1,Ciceu,Harghita,25.6988335,46.393192299999995,1056,94.88,g4
665,112,60,14,19,222,15,6,40,1,1,4,2,3,3,1,2,Ciceu - Mihăiești,Bistrița-Năsăud,23.9550915,47.21869279999999,222,43.96,g5
666,208,348,137,20,573,30,5,119,6,6,6,6,5,13,13,28,Cicîrlău,Maramureș,23.3935642,47.7279854,573,37.62,g5
667,170,82,37,12,150,89,5,34,2,1,1,4,3,4,3,22,Ciclova Română,Caraș-Severin,21.737634699999997,44.9768639,170,27.46,g1
668,231,70,30,11,421,90,4,34,10,5,7,2,5,4,9,1,Cîineni,Vâlcea,24.3117046,45.5145645,421,45.07,g5
669,297,59,108,10,176,60,9,68,2,5,1,0,0,3,14,3,Cilibia,Buzău,27.051239000000002,45.0441475,297,36.44,g1
670,610,105,125,2,197,57,6,44,5,2,4,1,0,1,4,0,Cilieni,Olt,24.5927086,43.8969078,610,52.45,g1
671,141,45,13,0,343,11,6,140,2,2,1,0,1,3,1,9,Câlnic,Alba,23.6540394,45.885376,343,47.77,g5
672,303,44,100,5,766,29,10,52,2,4,8,12,1,2,2,0,Cîlnic,Gorj,23.069543799999998,44.9445381,766,57.16,g5
673,412,80,57,6,547,93,4,14,2,3,3,2,0,2,7,22,Cîmpani,Bihor,22.530727399999996,46.5217667,547,43.62,g5
674,1216,370,192,19,1293,106,28,136,7,5,10,10,3,20,43,36,Cîmpeni,Alba,23.044307699999997,46.4095917,1293,37.01,g5
675,1777,2299,456,504,3793,494,68,509,37,19,58,36,22,92,75,201,Câmpia Turzii,Cluj,23.8757076,46.539096799999996,3793,36.33,g5
676,3158,4688,1151,58,3818,867,95,1808,82,52,173,136,30,206,260,188,Câmpina,Prahova,25.7456913,45.1429291,4688,27.95,g2
677,511,276,114,14,586,45,8,75,8,5,14,13,4,18,40,22,Cîmpineanca,Vrancea,27.1385345,45.7134018,586,33.43,g5
678,3736,2667,1229,54,3222,580,65,1082,62,35,82,87,57,174,185,196,Câmpulung,Argeș,25.047887799999998,45.2609253,3736,27.65,g1
679,46,54,4,289,104,9,3,13,0,0,1,3,2,1,1,1,Cîmpulung la Tisa,Maramureș,23.7602844,47.966095,289,54.43,g4
680,1764,1695,534,32,2898,270,43,513,25,43,77,62,14,121,111,86,Câmpulung Moldovenesc,Suceava,25.5766296,47.499897,2898,34.97,g5
681,429,146,40,11,311,35,4,30,5,8,3,6,2,7,8,1,Cîmpuri,Vrancea,26.7594147,46.0453033,429,41.01,g1
682,103,114,30,7,536,44,4,18,6,3,6,1,1,5,3,2,Cincu,Brașov,24.7919693,45.9128456,536,60.7,g5
683,207,47,57,3,250,35,5,21,6,7,1,9,0,6,6,25,Cândești,Botoșani,26.209817899999997,47.9245148,250,36.5,g5
684,541,118,234,3,445,39,13,82,4,1,4,6,2,10,2,0,Cîndești,Dâmbovița,25.195568100000003,45.060367600000006,541,35.97,g1
685,281,125,101,11,415,35,12,24,9,5,10,5,8,12,21,11,Cîndești,Neamț,26.5669632,46.7116203,415,38.25,g5
686,906,73,35,8,320,29,4,42,7,3,2,5,2,7,4,2,Ciobanu,Constanța,28.0383244,44.712711299999995,906,62.53,g1
687,396,168,80,6,574,35,5,61,12,5,6,2,3,10,5,12,Ciocănești,Călărași,27.0607376,44.2117844,574,41.59,g5
688,1111,186,121,18,584,45,8,88,9,11,6,30,5,8,21,23,Ciocănești,Dâmbovița,25.8509312,44.6181679,1111,48.86,g1
689,137,67,50,6,327,25,12,42,3,4,5,1,2,13,7,3,Ciocănești,Suceava,25.2350674,47.4919815,327,46.45,g5
690,330,37,12,5,94,74,3,9,2,2,0,3,0,1,2,1,Ciocani,Vaslui,27.589492800000002,46.2459183,330,57.39,g1
691,232,129,62,4,523,18,3,75,4,1,3,10,1,10,5,0,Ciochina,Ialomița,27.036369300000004,44.572883600000004,523,48.43,g5
692,337,44,90,11,158,23,3,64,8,5,0,20,4,5,24,3,Ciocile,Brăila,27.2609119,44.8125305,337,42.18,g1
693,253,135,66,12,453,25,4,86,9,7,7,6,5,8,14,9,Ciocîrlia,Constanța,28.27001,44.1364403,453,41.22,g5
694,101,24,11,2,80,8,1,11,3,0,2,1,1,1,3,0,Ciocârlia,Ialomița,26.6615906,44.7950554,101,40.56,g1
695,454,137,65,10,195,43,4,81,4,2,6,5,0,8,10,8,Ciofringeni,Argeș,24.5538654,45.1002388,454,43.99,g1
696,296,13,19,5,123,29,1,19,3,2,2,6,0,1,4,33,Ciohorăni,Iași,26.697071100000002,47.1375999,296,53.24,g1
697,438,73,59,3,139,23,8,41,8,7,2,11,1,8,12,1,Ciolănești,Teleorman,25.086942699999998,44.3283424,438,52.52,g1
698,539,408,102,12,1265,92,18,217,11,7,6,11,19,21,27,19,Ciolpani,Ilfov,26.0967579,44.7231331,1265,45.6,g5
699,191,16,31,2,240,8,2,14,1,0,0,0,0,3,2,1,Ciomăgești,Argeș,24.4790268,44.8564339,240,46.97,g5
700,1351,301,126,21,563,62,3,108,18,17,8,12,4,17,13,18,Ciorani,Prahova,26.4175339,44.8255386,1351,51.14,g1
701,317,60,46,2,717,22,5,34,5,3,2,2,4,4,5,1,Ciorăști,Vrancea,27.3382912,45.4221306,717,58.34,g5
702,474,718,144,4,990,76,14,212,7,1,11,17,8,29,32,37,Ciorogîrla,Ilfov,25.874836,44.4329834,990,35.69,g5
703,344,50,36,4,157,19,6,30,3,2,4,3,4,2,9,1,Cioroiași,Dolj,23.462904,44.0853386,344,51.04,g1
704,349,65,28,10,729,37,6,37,10,11,5,4,2,7,5,3,Ciortești,Iași,27.8514233,46.9124184,729,55.73,g5
705,288,36,17,4,110,6,2,18,4,7,0,3,0,7,5,2,Ciprian Porumbescu,Suceava,26.067037600000003,47.576961499999996,288,56.58,g1
706,728,367,95,9,251,77,4,66,6,3,0,7,2,14,8,15,Cârcea,Dolj,23.895967499999998,44.284805299999995,728,44.07,g1
707,215,40,75,4,493,14,14,23,6,1,3,1,1,3,1,0,Cireșu,Brăila,27.4586678,45.013915999999995,493,55.15,g5
708,189,14,18,1,86,20,1,10,2,1,0,0,0,1,0,1,Cireșu,Mehedinți,22.5259991,44.8252563,189,54.94,g1
709,79,37,27,10,160,17,7,12,1,2,2,1,0,2,1,25,Cârjiți,Hunedoara,22.835655199999998,45.8455086,160,41.78,g5
710,117,52,12,7,367,40,4,34,2,2,0,0,1,9,4,0,Cîrlibaba,Suceava,25.0918922,47.6128197,367,56.37,g5
711,531,72,66,6,318,38,2,47,11,5,6,5,0,7,26,4,Cîrligele,Vrancea,27.059398699999996,45.6845284,531,46.42,g1
712,724,75,50,7,102,39,3,14,4,2,1,0,0,1,0,0,Cîrlogani,Olt,24.1647282,44.5166283,724,70.84,g1
713,290,23,12,16,270,14,3,20,1,1,0,23,0,1,1,3,Cârna,Dolj,23.611578,43.8495941,290,42.77,g1
714,7,11,2,1305,6,2,0,2,2,0,1,2,0,3,1,0,Cârța,Harghita,25.703357699999998,46.5601234,1305,97.1,g4
715,86,77,18,3,186,7,1,9,4,0,1,2,0,2,1,1,Cîrța,Sibiu,24.562192899999996,45.7815399,186,46.73,g5
716,138,92,12,3,349,17,1,27,3,2,2,0,3,2,7,16,Cîrțișoara,Sibiu,24.5913448,45.6720619,349,51.78,g5
717,1011,176,279,12,360,63,19,90,8,8,4,5,2,7,19,9,Cislău,Buzău,26.3848667,45.2130394,1011,48.79,g1
718,816,2594,350,70,3730,189,32,494,23,13,62,38,22,53,77,161,Cisnădie,Sibiu,24.038007699999998,45.567623100000006,3730,42.76,g5
719,170,106,21,13,737,26,4,25,5,1,1,1,2,5,5,37,Cîțcău,Cluj,23.794811199999998,47.23455429999999,737,63.59,g5
720,163,113,23,10,328,14,4,17,3,2,2,28,1,3,0,31,Ciucea,Cluj,22.8372841,46.9691849,328,44.2,g5
721,259,47,45,5,146,14,4,35,3,1,4,1,1,1,3,8,Ciuchici,Caraș-Severin,21.606922100000002,44.9396019,259,44.89,g1
722,27,14,10,1802,13,8,2,3,0,0,3,0,1,3,1,2,Ciucsîngeorgiu,Harghita,26.0327015,46.345237700000006,1802,95.39,g4
723,124,63,43,3,209,35,4,39,2,3,1,5,2,6,3,6,Ciucurova,Tulcea,28.456672700000002,44.9185219,209,38.14,g5
724,165,10,6,2,48,7,2,12,2,0,0,10,0,2,2,9,Ciudanovița,Caraș-Severin,21.7653828,45.13601679999999,165,59.57,g1
725,311,421,100,11,611,61,17,121,9,11,5,10,3,17,15,65,Ciugud,Alba,23.6371593,46.0621986,611,34.17,g5
726,234,106,64,11,187,144,6,41,3,3,7,8,3,7,10,6,Ciulnița,Ialomița,27.2860966,44.5200386,234,27.86,g1
727,12,12,7,1841,18,2,2,1,0,1,1,0,1,0,1,1,Ciumani,Harghita,25.4555626,46.6390915,1841,96.89,g4
728,237,83,30,324,567,18,2,12,1,1,1,6,3,5,6,17,Ciumeghiu,Bihor,21.634876300000002,46.7054291,567,43.18,g5
729,20,10,4,328,29,1,1,4,1,0,0,0,0,0,0,0,Ciumești,Satu Mare,22.3202629,47.6813011,328,82.41,g4
730,232,39,84,7,162,36,7,47,4,1,33,20,4,4,4,4,Ciuperceni,Gorj,22.9949512,44.918251,232,33.72,g1
731,1186,121,127,9,401,72,4,41,9,5,3,6,3,2,9,5,Ciupercenii Noi,Dolj,22.940324800000003,43.8860588,1186,59.21,g1
732,432,62,25,3,295,9,3,60,0,1,0,3,2,2,3,3,Ciuperceni,Teleorman,24.953764000000003,43.749702500000005,432,47.84,g1
733,1038,2123,400,56,1497,150,72,377,34,31,55,67,19,224,111,75,Ciurea,Iași,27.5786781,47.0530205,2123,33.54,g2
734,130,290,37,12,479,16,10,52,4,0,7,2,1,10,13,41,Ciurila,Cluj,23.5414658,46.6443977,479,43.39,g5
735,259,44,12,3,138,11,9,17,5,3,2,12,1,4,4,13,Ciuruleasa,Alba,23.0154991,46.2437057,259,48.23,g1
736,141,240,26,4,362,46,5,10,7,4,3,1,5,3,9,4,Cizer,Sălaj,22.868555100000002,47.0358849,362,41.61,g5
737,184,599,55,58,704,52,14,45,19,6,16,13,10,16,20,11,Cleja,Bacău,26.895646999999997,46.392360700000005,704,38.64,g5
738,744,103,51,13,553,305,2,32,1,10,0,7,1,2,2,9,Clejani,Giurgiu,25.7182713,44.3134804,744,40.54,g1
739,601,849,170,14,1552,111,12,266,6,11,21,19,9,37,53,21,Clinceni,Ilfov,25.9588413,44.386764500000005,1552,41.36,g5
740,14190,79372,6531,17107,47934,4585,682,7469,317,198,687,489,223,1135,1848,4994,Cluj-Napoca,Cluj,23.6119118,46.7818069,79372,42.27,g2
741,338,45,25,6,223,14,3,16,5,1,3,2,4,10,3,0,Coarnele Caprei,Iași,27.117145500000003,47.392787899999995,338,48.42,g1
742,115,52,28,7,258,18,2,250,1,1,1,15,0,3,2,2,Coaș,Maramureș,23.5959587,47.5197067,258,34.17,g5
743,462,464,177,36,882,62,13,244,21,13,27,15,11,40,29,21,Cobadin,Constanța,28.196601899999997,44.0466385,882,35.04,g5
744,755,151,140,6,359,20,13,43,7,4,6,7,1,11,7,4,Cobia,Dâmbovița,25.336195,44.815033,755,49.22,g1
745,409,187,288,20,498,68,21,59,14,2,7,9,4,12,14,6,Cochirleanca,Buzău,27.0267582,45.2055664,498,30.78,g5
746,221,64,73,7,941,48,8,129,9,2,1,0,2,3,5,30,Cociuba Mare,Bihor,22.0329762,46.7195816,941,60.99,g5
747,336,47,33,7,184,6,2,20,3,2,1,4,1,2,3,1,Cocora,Ialomița,27.0592403,44.754055,336,51.53,g1
748,195,168,31,12,491,57,6,42,3,3,7,11,4,7,9,16,Cocorastii Colt,Prahova,25.8999405,44.8358994,491,46.23,g5
749,313,227,147,5,644,48,11,65,14,3,11,6,1,15,11,6,Cocorăștii Mislii,Prahova,25.9193363,45.089172399999995,644,42.17,g5
750,305,75,57,2,185,37,17,48,6,2,3,4,1,3,5,2,Cocu,Argeș,24.6487293,44.881950399999994,305,40.56,g1
751,310,157,53,16,364,49,11,54,12,10,7,6,2,14,16,5,Codăești,Vaslui,27.749942800000003,46.856277500000004,364,33.52,g5
752,1997,2607,571,227,2784,433,78,440,58,38,79,74,46,110,154,447,Codlea,Brașov,25.467577,45.7106133,2784,27.45,g5
753,344,126,128,22,385,58,8,243,8,7,8,55,2,10,8,24,Cogealac,Constanța,28.5773354,44.5483551,385,26.81,g5
754,1218,76,125,23,564,17,5,50,9,5,6,1,2,7,12,8,Cojasca,Dâmbovița,25.8465786,44.716609999999996,1218,57.24,g1
755,176,198,27,258,642,68,6,33,11,1,5,4,3,6,6,9,Cojocna,Cluj,23.8464375,46.7340012,642,44.18,g5
756,406,247,127,22,359,155,14,61,15,8,12,7,3,12,16,8,Colceag,Prahova,26.377506300000004,44.9358521,406,27.58,g1
757,338,41,54,2,60,4,0,17,4,6,1,1,2,2,2,2,Colelia,Ialomița,27.0065098,44.7739677,338,63.06,g1
758,1264,113,47,8,281,82,1,52,8,5,5,0,3,3,12,5,Colibași,Giurgiu,26.206522,44.2300987,1264,66.91,g1
759,403,33,18,8,174,23,1,39,1,1,2,2,1,1,3,0,Colonești,Bacău,27.272472399999998,46.601081799999996,403,56.76,g1
760,876,89,65,9,177,18,2,34,1,3,5,5,0,0,4,1,Colonești,Olt,24.675628699999997,44.630825,876,67.96,g1
761,59,75,13,583,83,7,3,217,1,0,3,1,0,3,1,5,Coltău,Maramureș,23.523595800000002,47.594471,583,55.31,g4
762,195,55,62,3,77,51,7,47,5,3,2,9,0,2,6,0,Colți,Buzău,26.401504499999998,45.4011383,195,37.21,g1
763,187,92,58,7,548,38,11,30,6,5,3,4,0,1,4,11,Comana,Brașov,25.251232100000003,45.903476700000006,548,54.53,g5
764,123,55,26,6,286,7,1,34,4,1,3,6,1,7,6,7,Comana,Constanța,28.3484383,43.895912200000005,286,49.91,g5
765,2248,435,135,31,609,137,15,148,27,10,17,12,9,19,22,5,Comana,Giurgiu,26.143369699999997,44.163990000000005,2248,57.95,g1
766,9,7,2,341,20,2,0,9,0,1,0,1,0,0,0,0,Comandău,Covasna,26.320299100000003,45.736862200000004,341,86.99,g4
767,2351,1253,482,34,2813,283,60,300,42,33,40,28,21,114,144,122,Comănești,Bacău,26.426204700000003,46.4062576,2813,34.64,g5
768,199,41,28,5,485,16,4,12,2,2,1,11,3,12,4,3,Comănești,Suceava,25.999975199999998,47.6616135,485,58.57,g5
769,357,191,69,13,670,37,21,106,12,5,5,13,6,32,10,16,Comarna,Iași,27.7938042,47.0729408,670,42.87,g5
770,1104,860,307,52,1679,216,26,488,40,18,29,34,6,52,60,25,Comarnic,Prahova,25.614898699999998,45.267601,1679,33.61,g5
771,889,329,314,13,403,34,21,72,17,9,13,11,5,20,28,49,Comișani,Dâmbovița,25.5721207,44.868995700000006,889,39.92,g1
772,549,220,87,42,515,47,6,78,12,10,8,10,4,13,9,26,Comloșu Mare,Timiș,20.643663399999998,45.8888321,549,33.56,g1
773,242,28,35,4,135,20,3,13,1,3,1,5,1,5,9,8,Concești,Botoșani,26.5932846,48.1450233,242,47.17,g1
774,188,69,71,14,387,19,12,42,1,1,0,2,2,4,9,28,Conop,Arad,21.846397399999997,46.1221619,387,45.58,g5
775,24164,48947,10771,630,28894,5592,809,14163,756,473,1231,1122,506,2817,2646,1498,Constanța,Constanța,28.6026192,44.18050770000001,48947,33.75,g2
776,291,130,215,14,384,35,15,52,4,5,3,3,1,2,1,16,Constantin Daicoviciu,Caraș-Severin,22.177158399999996,45.5313873,384,32.79,g5
777,637,204,186,16,287,33,13,72,8,6,6,9,1,17,9,3,Conțești,Dâmbovița,25.6685448,44.6796341,637,42.27,g1
778,1167,65,44,3,147,35,10,55,6,3,4,1,1,9,0,9,Conțești,Teleorman,25.596876100000003,43.8170815,1167,74.86,g1
779,321,34,42,14,577,31,4,86,5,3,1,2,2,2,5,26,Copăcel,Bihor,22.165203100000003,46.975227399999994,577,49.96,g5
780,136,42,58,0,180,7,6,14,2,0,0,3,0,1,1,5,Copăcele,Caraș-Severin,22.077348699999998,45.4782066,180,39.56,g5
781,497,246,91,9,280,40,9,115,5,6,12,17,3,9,8,4,Copăceni,Ilfov,26.095624899999997,44.2703857,497,36.79,g1
782,375,61,52,9,219,49,5,43,12,5,7,6,0,3,1,3,Copăceni,Vâlcea,23.9699268,44.9871216,375,44.12,g1
783,350,73,62,11,612,52,10,11,7,4,3,7,5,11,13,14,Copălău,Botoșani,26.856943100000002,47.6117287,612,49.16,g5
784,347,383,150,10,670,41,26,260,4,9,10,48,3,7,12,40,Copalnic-Mănăștur,Maramureș,23.6876335,47.519546500000004,670,33.17,g5
785,178,161,44,87,1070,20,2,30,11,2,6,3,8,6,12,43,Copșa Mică,Sibiu,24.259531,46.118041999999996,1070,63.58,g5
786,2282,794,389,28,1423,236,36,313,21,15,28,110,5,36,55,37,Corabia,Olt,24.4836559,43.7936325,2282,39.29,g1
787,620,83,60,13,318,45,7,70,7,4,7,3,1,5,11,5,Corbasca,Bacău,27.139473,46.294860799999995,620,49.25,g1
788,487,2447,266,33,771,205,23,717,17,8,27,76,18,36,68,39,Corbeanca,Ilfov,26.0267582,44.59625629999999,2447,46.72,g2
789,515,325,304,15,529,85,30,131,11,12,19,10,5,14,21,24,Corbeni,Argeș,24.6647186,45.291355100000004,529,25.8,g5
790,382,116,174,6,486,149,16,191,8,3,3,6,8,7,199,5,Corbi,Argeș,24.8241234,45.27045820000001,486,27.63,g5
791,1747,247,255,29,955,49,19,94,14,16,9,9,10,22,42,21,Corbii Mari,Dâmbovița,25.472620000000003,44.5354271,1747,49.38,g1
792,329,38,34,8,251,16,7,15,2,6,12,3,0,7,7,6,Corbița,Vrancea,27.3073597,46.15306470000001,329,44.4,g1
793,372,567,110,30,964,96,8,279,21,7,34,17,5,36,42,55,Corbu,Constanța,28.689388300000005,44.4232025,964,36.47,g5
794,110,53,18,14,157,13,6,26,0,0,6,2,1,5,2,2,Corbu,Harghita,25.6532497,47.006275200000005,157,37.83,g5
795,697,69,91,5,210,48,5,47,5,7,2,4,0,2,4,1,Corbu,Olt,24.7108784,44.4743576,697,58.23,g1
796,933,114,137,20,947,208,7,49,10,4,5,3,19,4,3,19,Corcova,Mehedinți,23.067064300000002,44.6819,947,38.15,g5
797,448,54,48,1,96,43,11,16,3,3,4,6,0,6,7,7,Cordăreni,Botoșani,26.5936108,48.0015144,448,59.5,g1
798,552,617,65,22,1037,56,14,86,16,10,11,12,5,27,16,18,Cordun,Neamț,26.8700428,46.9775124,1037,40.44,g5
799,436,18,51,1,180,17,3,17,2,2,2,1,0,2,0,2,Corlățel,Mehedinți,22.929357500000002,44.379535700000005,436,59.4,g1
800,239,33,16,1,200,21,4,20,1,0,2,1,4,6,7,4,Corlăteni,Botoșani,26.587428999999997,47.939640000000004,239,42.75,g1
801,391,80,99,2,244,18,4,32,4,1,6,1,3,4,15,7,Cornățelu,Dâmbovița,25.6804085,44.732605,391,42.92,g1
802,231,69,54,11,216,23,10,31,1,0,0,3,0,2,3,5,Cornea,Caraș-Severin,22.327251399999998,45.02147670000001,231,35.05,g1
803,739,32,54,5,312,12,15,21,3,5,0,3,1,2,1,0,Cornereva,Caraș-Severin,22.501308399999996,45.0741158,739,61.33,g1
804,159,89,28,44,297,58,7,34,3,2,2,0,0,7,4,34,Cornești,Cluj,23.6931171,47.0248756,297,38.67,g5
805,721,412,269,24,945,58,20,177,12,6,13,8,9,25,24,64,Cornești,Dâmbovița,25.877958300000003,44.7699013,945,33.91,g5
806,505,521,166,18,1184,212,23,175,9,8,12,23,5,18,51,13,Cornetu,Ilfov,25.9323387,44.3471107,1184,40.23,g5
807,498,129,110,16,425,152,20,45,10,12,15,11,2,15,15,48,Corni,Botoșani,26.5866604,47.6488495,498,32.7,g1
808,175,45,22,3,315,39,8,48,2,2,5,1,0,6,6,2,Corni,Galați,27.7682114,45.840667700000004,315,46.39,g5
809,1272,227,151,23,781,37,29,88,9,15,14,8,6,27,22,17,Cornu Luncii,Suceava,26.136673000000002,47.4199104,1272,46.66,g1
810,739,486,236,8,439,96,21,165,11,9,12,20,5,14,24,22,Cornu,Prahova,25.7061462,45.168045,739,32.03,g1
811,427,162,106,13,768,42,20,386,17,8,9,5,5,11,32,3,Corod,Galați,27.632579800000002,45.9311333,768,38.13,g5
812,154,103,32,5,656,27,3,41,3,0,0,3,0,1,5,10,Coroieni,Maramureș,23.775522199999997,47.370658899999995,656,62.9,g5
813,246,29,33,5,99,32,4,64,7,1,2,1,0,2,2,3,Coroiești,Vaslui,27.5020733,46.2882996,246,46.42,g1
814,102,41,17,84,163,38,7,7,2,5,2,1,3,3,0,0,Coroisînmărtin,Mureș,24.594860100000002,46.3990402,163,34.32,g5
815,491,31,66,3,144,9,7,25,5,6,1,2,1,4,3,41,Coronini,Caraș-Severin,21.7030659,44.6780891,491,58.52,g1
816,106,439,61,749,197,27,5,59,1,1,1,3,2,10,14,18,Corunca,Mureș,24.640075699999997,46.517925299999995,749,44.24,g4
817,31,4,13,2061,29,1,3,1,0,0,0,2,0,2,3,8,Corund,Harghita,25.202091199999998,46.482151,2061,95.51,g4
818,285,54,57,5,157,51,5,46,4,3,2,1,2,2,1,6,Coșbuc,Bistrița-Năsăud,24.4018936,47.3717918,285,41.85,g1
819,79,90,14,251,120,6,2,6,3,2,3,0,1,1,2,6,Coșeiu,Sălaj,23.013357199999998,47.333644899999996,251,42.83,g4
820,385,197,104,9,847,35,8,55,5,4,7,15,7,7,10,2,Coșereni,Ialomița,26.5529957,44.6747589,847,49.91,g5
821,565,210,163,22,511,177,6,94,8,3,9,5,3,7,20,4,Coșești,Argeș,24.8661842,45.0741119,565,31.27,g1
822,276,71,96,11,200,22,11,37,7,0,9,1,0,8,5,1,Cosâmbești,Ialomița,27.457981099999998,44.5332909,276,36.56,g1
823,705,143,123,15,758,64,10,108,5,0,10,5,2,25,16,15,Cosmești,Galați,27.324323699999997,45.850338,758,37.82,g5
824,150,40,15,7,76,866,1,72,1,0,5,1,1,2,0,1,Cosmești,Teleorman,25.372221,44.315696700000004,866,69.95,g6
825,86,67,113,3,167,36,8,39,1,2,5,2,0,1,4,2,Cosminele,Prahova,25.8807564,45.1677666,167,31.16,g5
826,214,80,51,1,248,14,3,47,3,3,1,1,1,6,0,3,Coșna,Suceava,25.1228638,47.4164085,248,36.69,g5
827,143,129,48,5,349,136,9,47,3,6,5,3,2,4,14,13,Cosoba,Giurgiu,25.817174899999998,44.525524100000005,349,38.1,g5
828,699,181,75,10,611,216,2,73,4,3,8,3,0,7,8,5,Coșoveni,Dolj,23.9500618,44.2529984,699,36.69,g1
829,319,46,50,5,423,31,5,38,5,3,4,1,1,5,6,27,Costache Negri,Galați,27.736659999999997,45.7074547,423,43.65,g5
830,252,252,63,110,444,26,4,287,9,5,6,27,3,5,9,13,Coșteiu,Timiș,21.8869095,45.750045799999995,444,29.31,g5
831,1129,511,269,16,1263,213,14,256,18,7,15,12,9,30,46,28,Costești,Argeș,24.8591461,44.6909676,1263,32.92,g5
832,456,254,124,8,404,240,20,131,14,4,16,12,5,14,45,6,Costești,Buzău,26.757017100000002,45.0482979,456,26.01,g1
833,409,37,48,4,157,19,11,23,2,3,3,1,1,6,7,3,Costești,Iași,26.9280472,47.2346802,409,55.72,g1
834,632,83,91,9,169,33,7,57,6,2,5,3,1,12,12,1,Costeștii din Vale,Dâmbovița,25.4941216,44.64167020000001,632,56.28,g1
835,280,105,66,10,271,22,4,43,8,1,2,1,2,16,8,6,Costești,Vaslui,27.7828808,46.470828999999995,280,33.14,g1
836,552,210,71,7,346,84,9,62,21,11,8,4,1,11,12,2,Costești,Vâlcea,24.0477467,45.2274857,552,39.12,g1
837,317,413,102,13,523,55,8,331,6,3,20,15,8,35,27,17,Costinești,Constanța,28.6158466,43.9517021,523,27.63,g5
838,466,98,91,14,374,42,9,70,6,8,7,7,3,9,6,5,Costișa,Neamț,26.6444397,46.751693700000004,466,38.35,g1
839,418,99,64,21,535,46,5,59,10,1,6,56,3,12,16,13,Costuleni,Iași,27.871389399999998,47.0066185,535,39.22,g5
840,485,68,63,13,155,33,10,18,4,3,10,3,0,5,5,6,Coșula,Botoșani,26.780292499999998,47.602108,485,55.05,g1
841,515,64,46,8,367,52,7,24,4,2,0,0,4,10,2,0,Coteana,Olt,24.4550591,44.300827000000005,515,46.61,g1
842,544,204,147,13,639,37,13,123,12,9,6,4,3,15,34,3,Cotești,Vrancea,27.069049800000002,45.637348200000005,639,35.38,g5
843,361,77,65,4,106,16,6,38,6,4,2,1,1,3,7,3,Cotmeana,Argeș,24.620409,44.9881592,361,51.57,g1
844,508,373,111,35,668,45,10,139,24,7,6,5,7,26,39,8,Cotnari,Iași,26.925264399999996,47.340728799999994,668,33.22,g5
845,782,48,45,10,289,89,5,26,9,7,8,2,2,3,6,8,Coțofănești,Bacău,26.957691200000003,46.126731899999996,782,58.4,g1
